id,generic_name,scientific_name,english_name,sex,file_url,length,license,location,bird_type,also,smp,seen,regnr,file,source
345382,Anthornis,melanura,Bellbird,,https://xeno-canto.org/345382/download,11,//creativecommons.org/licenses/by-nc-sa/4.0/,Ulva_Island,song,[],44100,yes,,https://xeno-canto.org/345382/download,Xeno-Canto
344384,Anthornis,melanura,Bellbird,,https://xeno-canto.org/344384/download,63,//creativecommons.org/licenses/by-nc-sa/4.0/,"Tawharanui_Regional_Park,__Auckland,_Auckland",song,['Chroicocephalus novaehollandiae'],44100,yes,,https://xeno-canto.org/344384/download,Xeno-Canto
293344,Anthornis,melanura,Bellbird,,https://xeno-canto.org/293344/download,93,//creativecommons.org/licenses/by-nc-sa/4.0/,"Tawharanui_Regional_Park,__Auckland,_Auckland","call,_song",[],44100,yes,,https://xeno-canto.org/293344/download,Xeno-Canto
293305,Anthornis,melanura,Bellbird,,https://xeno-canto.org/293305/download,67,//creativecommons.org/licenses/by-nc-sa/4.0/,Tiritiri_Matangi_Island_,"call,_song",['Mohoua albicilla'],44100,yes,,https://xeno-canto.org/293305/download,Xeno-Canto
213409,Anthornis,melanura,Bellbird,male,https://xeno-canto.org/213409/download,298,//creativecommons.org/licenses/by-nc-sa/4.0/,"Motuara_Island,_Marlborough",song,['Petroica australis'],48000,yes,,https://xeno-canto.org/213409/download,Xeno-Canto
152939,Anthornis,melanura,Bellbird,,https://xeno-canto.org/152939/download,34,//creativecommons.org/licenses/by-nc-nd/3.0/,Tiritiri_Matangi_Island_,song,[],48000,yes,,https://xeno-canto.org/152939/download,Xeno-Canto
112821,Anthornis,melanura,Bellbird,,https://xeno-canto.org/112821/download,75,//creativecommons.org/licenses/by-nc-sa/3.0/,Ulva_Island,song,[],44100,yes,,https://xeno-canto.org/112821/download,Xeno-Canto
96768,Anthornis,melanura,Bellbird,,https://xeno-canto.org/96768/download,114,//creativecommons.org/licenses/by-nc-nd/2.5/,Hanmer_Springs_Forest,song,[],44100,unknown,,https://xeno-canto.org/96768/download,Xeno-Canto
46601,Anthornis,melanura,Bellbird,,https://xeno-canto.org/46601/download,57,//creativecommons.org/licenses/by-nc-sa/3.0/,"Banks_Pensinsula,_S_side_near_Little_Creek,_South_Island","call,_song","['Zosterops lateralis', 'Gymnorhina tibicen', 'Chloris chloris']",44100,unknown,,https://xeno-canto.org/46601/download,Xeno-Canto
46600,Anthornis,melanura,Bellbird,,https://xeno-canto.org/46600/download,87,//creativecommons.org/licenses/by-nc-sa/3.0/,"Heywood_Terrace,_Christchurch,_South_Island","call,_song","['Zosterops lateralis', 'Larus dominicanus']",44100,unknown,,https://xeno-canto.org/46600/download,Xeno-Canto
40098,Anthornis,melanura,Bellbird,,https://xeno-canto.org/40098/download,16,//creativecommons.org/licenses/by-nc-nd/2.5/,"Waipapa_Ecological_Area,_Pureora_Forest,_North_Island",song,[],44100,unknown,,https://xeno-canto.org/40098/download,Xeno-Canto
33750,Anthornis,melanura,Bellbird,,https://xeno-canto.org/33750/download,118,//creativecommons.org/licenses/by-nc-sa/3.0/,Te_Anaua_Downs,song,[],44100,unknown,,https://xeno-canto.org/33750/download,Xeno-Canto
961717,Anthornis,melanura,Bellbird,male,https://xeno-canto.org/961717/download,19,//creativecommons.org/licenses/by-nc-sa/4.0/,"Fox_Glacier,_Westland_District,_West_Coast",song,['Acanthisitta chloris'],44100,no,,https://xeno-canto.org/961717/download,Xeno-Canto
951721,Anthornis,melanura,Bellbird,uncertain,https://xeno-canto.org/951721/download,73,//creativecommons.org/licenses/by-nc-sa/4.0/,"Whakatāne,_Whakatane_District,_Bay_of_Plenty","song,_Running_water_in_background,_wind_in_the_trees",[],48000,yes,,https://xeno-canto.org/951721/download,Xeno-Canto
893944,Anthornis,melanura,Bellbird,uncertain,https://xeno-canto.org/893944/download,27,//creativecommons.org/licenses/by-nc-sa/4.0/,"Whangaparāoa,_Auckland,_Auckland",song,[],44100,yes,,https://xeno-canto.org/893944/download,Xeno-Canto
893943,Anthornis,melanura,Bellbird,uncertain,https://xeno-canto.org/893943/download,18,//creativecommons.org/licenses/by-nc-sa/4.0/,"Whangaparāoa,_Auckland,_Auckland",song,[],44100,yes,,https://xeno-canto.org/893943/download,Xeno-Canto
858135,Anthornis,melanura,Bellbird,uncertain,https://xeno-canto.org/858135/download,63,//creativecommons.org/licenses/by-nc-sa/4.0/,"Pupu_Hydro_Walkway,_Golden_Bay,_Tasman","song,_Cicadas_in_background,_wind_noise",[],44100,yes,,https://xeno-canto.org/858135/download,Xeno-Canto
855719,Anthornis,melanura,Bellbird,uncertain,https://xeno-canto.org/855719/download,127,//creativecommons.org/licenses/by-nc-sa/4.0/,"Wainui_Bay,_Golden_Bay,_Tasman_District,_Tasman",song,['Prosthemadera novaeseelandiae'],44100,yes,,https://xeno-canto.org/855719/download,Xeno-Canto
843988,Anthornis,melanura,Bellbird,uncertain,https://xeno-canto.org/843988/download,123,//creativecommons.org/licenses/by-nc-sa/4.0/,"Harwoods_Hole,_Canaan_Downs,_Tasman",song,[],44100,yes,,https://xeno-canto.org/843988/download,Xeno-Canto
842744,Anthornis,melanura,Bellbird,uncertain,https://xeno-canto.org/842744/download,72,//creativecommons.org/licenses/by-nc-sa/4.0/,"Dunedin_Botanic_Gardens,_Dunedin_City,_Otago.",song,[],44100,yes,,https://xeno-canto.org/842744/download,Xeno-Canto
842719,Anthornis,melanura,Bellbird,uncertain,https://xeno-canto.org/842719/download,104,//creativecommons.org/licenses/by-nc-sa/4.0/,"Pupu_Hydro_Walkway,_Golden_Bay,_Tasman_District,_Tasman",song,['Prosthemadera novaeseelandiae'],44100,yes,,https://xeno-canto.org/842719/download,Xeno-Canto
466570,Anthornis,melanura,Bellbird,,https://xeno-canto.org/466570/download,14,//creativecommons.org/licenses/by-nc-sa/4.0/,"Port_Underwood,_Marlborough_District,_Marlborough",song,[],48000,yes,,https://xeno-canto.org/466570/download,Xeno-Canto
451328,Anthornis,melanura,Bellbird,,https://xeno-canto.org/451328/download,101,//creativecommons.org/licenses/by-nc-sa/4.0/,"Carters_Beach,_Buller_District,_West_Coast",song,[],44100,no,,https://xeno-canto.org/451328/download,Xeno-Canto
404852,Anthornis,melanura,Bellbird,male,https://xeno-canto.org/404852/download,40,//creativecommons.org/licenses/by-nc-sa/4.0/,"Karangarua,_Westland_District,_West_Coast",song,['Heteralocha acutirostris'],48000,no,,https://xeno-canto.org/404852/download,Xeno-Canto
345372,Anthornis,melanura,Bellbird,,https://xeno-canto.org/345372/download,66,//creativecommons.org/licenses/by-nc-sa/4.0/,Paparoa_National_Park,song,"['Turdus philomelos', 'Anthornis melanura', 'Petroica macrocephala']",44100,no,,https://xeno-canto.org/345372/download,Xeno-Canto
344383,Anthornis,melanura,Bellbird,,https://xeno-canto.org/344383/download,88,//creativecommons.org/licenses/by-nc-sa/4.0/,"Tawharanui_Regional_Park,__Auckland,_Auckland","call,_song",[],44100,yes,,https://xeno-canto.org/344383/download,Xeno-Canto
214879,Anthornis,melanura,Bellbird,,https://xeno-canto.org/214879/download,27,//creativecommons.org/licenses/by-nc-sa/4.0/,"Paraparaumu,_Kapiti_Coast_District,_Wellington",song,[],44100,unknown,,https://xeno-canto.org/214879/download,Xeno-Canto
206330,Anthornis,melanura,Bellbird,,https://xeno-canto.org/206330/download,19,//creativecommons.org/licenses/by-nc-sa/4.0/,Tiritiri_Matangi_Island_,"call,_song",['Notiomystis cincta'],44100,yes,,https://xeno-canto.org/206330/download,Xeno-Canto
153005,Anthornis,melanura,Bellbird,,https://xeno-canto.org/153005/download,130,//creativecommons.org/licenses/by-nc-nd/3.0/,"Christchurch,_Christchurch_City,_Canterbury",song,[],48000,yes,,https://xeno-canto.org/153005/download,Xeno-Canto
46586,Anthornis,melanura,Bellbird,,https://xeno-canto.org/46586/download,36,//creativecommons.org/licenses/by-nc-sa/3.0/,"Arthur's_Pass,_about_4_km_S,_South_Island",song,[],44100,unknown,,https://xeno-canto.org/46586/download,Xeno-Canto
958847,Philesturnus,rufusater,Saddleback,male,https://xeno-canto.org/958847/download,12,//creativecommons.org/licenses/by-nc-sa/4.0/,"Whangaparāoa,_Auckland","call,_song",['Prosthemadera novaeseelandiae'],44100,yes,,https://xeno-canto.org/958847/download,Xeno-Canto
956969,Philesturnus,rufusater,Saddleback,male,https://xeno-canto.org/956969/download,233,//creativecommons.org/licenses/by-nc-sa/4.0/,Tiritiri_Matangi_Island,"call,_song",['Mohoua albicilla'],44100,yes,,https://xeno-canto.org/956969/download,Xeno-Canto
956952,Philesturnus,rufusater,Saddleback,male,https://xeno-canto.org/956952/download,272,//creativecommons.org/licenses/by-nc-sa/4.0/,Tiritiri_Matangi_Island,"call,_song","['Callaeas wilsoni', 'Anthornis melanura', 'Mohoua albicilla', 'Prosthemadera novaeseelandiae']",44100,yes,,https://xeno-canto.org/956952/download,Xeno-Canto
956701,Philesturnus,rufusater,Saddleback,male,https://xeno-canto.org/956701/download,124,//creativecommons.org/licenses/by-nc-sa/4.0/,"Tawharanui_Regional_Park_(near__Tāwharanui_Peninsula),_Auckland,_Auckland",song,"['Urodynamis taitensis', 'Mohoua albicilla']",44100,no,,https://xeno-canto.org/956701/download,Xeno-Canto
925458,Philesturnus,rufusater,Saddleback,uncertain,https://xeno-canto.org/925458/download,21,//creativecommons.org/licenses/by-nc-sa/4.0/,"Lady_Alice_Island,_Whangarei_District,_Northland","call,_song",[],44100,no,,https://xeno-canto.org/925458/download,Xeno-Canto
925457,Philesturnus,rufusater,Saddleback,,https://xeno-canto.org/925457/download,21,//creativecommons.org/licenses/by-nc-sa/4.0/,"Lady_Alice_Island,_Whangarei_District,_Northland","call,_song","['Cyanoramphus novaezelandiae', 'Anthornis melanura']",44100,no,,https://xeno-canto.org/925457/download,Xeno-Canto
925455,Philesturnus,rufusater,Saddleback,,https://xeno-canto.org/925455/download,87,//creativecommons.org/licenses/by-nc-sa/4.0/,"Lady_Alice_Island,_Whangarei_District,_Northland","call,_song","['Cyanoramphus novaezelandiae', 'Anthornis melanura']",44100,no,,https://xeno-canto.org/925455/download,Xeno-Canto
925454,Philesturnus,rufusater,Saddleback,,https://xeno-canto.org/925454/download,13,//creativecommons.org/licenses/by-nc-sa/4.0/,"Lady_Alice_Island,_Whangarei_District,_Northland",song,[],44100,no,,https://xeno-canto.org/925454/download,Xeno-Canto
794902,Philesturnus,rufusater,Saddleback,uncertain,https://xeno-canto.org/794902/download,25,//creativecommons.org/licenses/by-nc-sa/4.0/,"Whangaparāoa,_Auckland,_Auckland",song,[],48000,yes,,https://xeno-canto.org/794902/download,Xeno-Canto
794892,Philesturnus,rufusater,Saddleback,uncertain,https://xeno-canto.org/794892/download,45,//creativecommons.org/licenses/by-nc-sa/4.0/,"Ecology_Trail_(near__Tāwharanui_Peninsula),_Auckland,_Auckland",song,['Anthornis melanura'],48000,yes,,https://xeno-canto.org/794892/download,Xeno-Canto
348780,Philesturnus,rufusater,Saddleback,,https://xeno-canto.org/348780/download,15,//creativecommons.org/licenses/by-nc-sa/4.0/,"Pukeatua,_Waipa_District,_Waikato",song,[],44100,yes,,https://xeno-canto.org/348780/download,Xeno-Canto
348779,Philesturnus,rufusater,Saddleback,,https://xeno-canto.org/348779/download,10,//creativecommons.org/licenses/by-nc-sa/4.0/,"Pukeatua,_Waipa_District,_Waikato",song,[],44100,yes,,https://xeno-canto.org/348779/download,Xeno-Canto
114331,Philesturnus,rufusater,Saddleback,,https://xeno-canto.org/114331/download,20,//creativecommons.org/licenses/by-nc-sa/3.0/,Tiritiri_Matangi_Island_,song,[],44100,yes,,https://xeno-canto.org/114331/download,Xeno-Canto
114330,Philesturnus,rufusater,Saddleback,,https://xeno-canto.org/114330/download,15,//creativecommons.org/licenses/by-nc-sa/3.0/,Tiritiri_Matangi_Island_,song,[],44100,yes,,https://xeno-canto.org/114330/download,Xeno-Canto
33757,Philesturnus,rufusater,Saddleback,,https://xeno-canto.org/33757/download,4,//creativecommons.org/licenses/by-nc-sa/3.0/,Tiritiri_Matangi_Island_,"call,_song",[],44100,unknown,,https://xeno-canto.org/33757/download,Xeno-Canto
925453,Philesturnus,rufusater,Saddleback,,https://xeno-canto.org/925453/download,97,//creativecommons.org/licenses/by-nc-sa/4.0/,"Lady_Alice_Island,_Whangarei_District,_Northland","begging_call,_call,_song",[],44100,no,,https://xeno-canto.org/925453/download,Xeno-Canto
476162,Philesturnus,rufusater,Saddleback,,https://xeno-canto.org/476162/download,55,//creativecommons.org/licenses/by-nc-sa/4.0/,Tiritiri_Matangi_Island,song,['Notiomystis cincta'],44100,yes,,https://xeno-canto.org/476162/download,Xeno-Canto
466584,Philesturnus,rufusater,Saddleback,,https://xeno-canto.org/466584/download,75,//creativecommons.org/licenses/by-nc-sa/4.0/,Tiritiri_Matangi_Island_,"call,_song","['Anthornis melanura', 'Mohoua albicilla']",48000,yes,,https://xeno-canto.org/466584/download,Xeno-Canto
293309,Philesturnus,rufusater,Saddleback,,https://xeno-canto.org/293309/download,16,//creativecommons.org/licenses/by-nc-sa/4.0/,Tiritiri_Matangi_Island_,"call,_song",['Mohoua albicilla'],44100,no,,https://xeno-canto.org/293309/download,Xeno-Canto
293306,Philesturnus,rufusater,Saddleback,,https://xeno-canto.org/293306/download,65,//creativecommons.org/licenses/by-nc-sa/4.0/,Tiritiri_Matangi_Island_,"call,_song",['Mohoua albicilla'],44100,no,,https://xeno-canto.org/293306/download,Xeno-Canto
206331,Philesturnus,rufusater,Saddleback,,https://xeno-canto.org/206331/download,12,//creativecommons.org/licenses/by-nc-sa/4.0/,Tiritiri_Matangi_Island_,"call,_song",['Prosthemadera novaeseelandiae'],44100,no,,https://xeno-canto.org/206331/download,Xeno-Canto
112766,Philesturnus,rufusater,Saddleback,,https://xeno-canto.org/112766/download,14,//creativecommons.org/licenses/by-nc-sa/3.0/,Tiritiri_Matangi_Island_,song,[],44100,yes,,https://xeno-canto.org/112766/download,Xeno-Canto
345380,Philesturnus,carunculatus,Saddleback,,https://xeno-canto.org/345380/download,19,//creativecommons.org/licenses/by-nc-sa/4.0/,Ulva_Island,song,['Anthornis melanura'],44100,yes,,https://xeno-canto.org/345380/download,Xeno-Canto
473409,Philesturnus,carunculatus,Saddleback,,https://xeno-canto.org/473409/download,111,//creativecommons.org/licenses/by-nc-sa/4.0/,Ulva_Island,song,[],44100,yes,,https://xeno-canto.org/473409/download,Xeno-Canto
466568,Philesturnus,carunculatus,Saddleback,,https://xeno-canto.org/466568/download,20,//creativecommons.org/licenses/by-nc-sa/4.0/,"Port_Underwood,_Marlborough_District,_Marlborough",song,['Prosthemadera novaeseelandiae'],48000,yes,,https://xeno-canto.org/466568/download,Xeno-Canto
428793,Philesturnus,carunculatus,Saddleback,,https://xeno-canto.org/428793/download,16,//creativecommons.org/licenses/by-nc-sa/4.0/,Ulva_Island,"call,_song",[],44100,unknown,,https://xeno-canto.org/428793/download,Xeno-Canto
288044,Philesturnus,carunculatus,Saddleback,,https://xeno-canto.org/288044/download,9,//creativecommons.org/licenses/by-nc-sa/4.0/,"Otaki,_Marlborough_District,_Marlborough",song,[],48000,yes,,https://xeno-canto.org/288044/download,Xeno-Canto
963592,Mohoua,albicilla,Whitehead,male,https://xeno-canto.org/963592/download,91,//creativecommons.org/licenses/by-nc-sa/4.0/,"Mt_Bruce_National_Wildlife_Centre_(near__Mount_Bruce),_Tararua_District,_Manawatū-Whanganui",song,['Prosthemadera novaeseelandiae'],44100,yes,,https://xeno-canto.org/963592/download,Xeno-Canto
959696,Mohoua,albicilla,Whitehead,uncertain,https://xeno-canto.org/959696/download,24,//creativecommons.org/licenses/by-nc-sa/4.0/,"Tawhai_Falls_Walk_(near__National_Park),_Ruapehu_District_Council,_Manawatū-Whanganui",song,[],44100,no,,https://xeno-canto.org/959696/download,Xeno-Canto
959320,Mohoua,albicilla,Whitehead,uncertain,https://xeno-canto.org/959320/download,65,//creativecommons.org/licenses/by-nc-sa/4.0/,"Ngaherenga_DOC_campsite,_Pureora_Forest_Park,_Waikato_District.","song,_magpie_wing_sound","['Petroica longipes', 'Gerygone igata']",44100,no,,https://xeno-canto.org/959320/download,Xeno-Canto
959030,Mohoua,albicilla,Whitehead,male,https://xeno-canto.org/959030/download,88,//creativecommons.org/licenses/by-nc-sa/4.0/,Tiritiri_Matangi_Island,song,['Prosthemadera novaeseelandiae'],44100,yes,,https://xeno-canto.org/959030/download,Xeno-Canto
959028,Mohoua,albicilla,Whitehead,male,https://xeno-canto.org/959028/download,180,//creativecommons.org/licenses/by-nc-sa/4.0/,Tiritiri_Matangi_Island,song,"['Philesturnus rufusater', 'Prosthemadera novaeseelandiae']",44100,yes,,https://xeno-canto.org/959028/download,Xeno-Canto
958866,Mohoua,albicilla,Whitehead,uncertain,https://xeno-canto.org/958866/download,113,//creativecommons.org/licenses/by-nc-sa/4.0/,"Whangaparāoa,_Auckland","call,_song","['Notiomystis cincta', 'Prosthemadera novaeseelandiae']",44100,yes,,https://xeno-canto.org/958866/download,Xeno-Canto
958852,Mohoua,albicilla,Whitehead,uncertain,https://xeno-canto.org/958852/download,82,//creativecommons.org/licenses/by-nc-sa/4.0/,"Whangaparāoa,_Auckland","call,_song","['Notiomystis cincta', 'Prosthemadera novaeseelandiae']",44100,no,,https://xeno-canto.org/958852/download,Xeno-Canto
958041,Mohoua,albicilla,Whitehead,male,https://xeno-canto.org/958041/download,117,//creativecommons.org/licenses/by-nc-sa/4.0/,Tiritiri_Matangi_Island,"call,_song,_Sound_of_wings",['Mohoua albicilla'],44100,yes,,https://xeno-canto.org/958041/download,Xeno-Canto
958029,Mohoua,albicilla,Whitehead,male,https://xeno-canto.org/958029/download,85,//creativecommons.org/licenses/by-nc-sa/4.0/,Tiritiri_Matangi_Island,"call,_song","['Gerygone igata', 'Prosthemadera novaeseelandiae']",44100,no,,https://xeno-canto.org/958029/download,Xeno-Canto
957406,Mohoua,albicilla,Whitehead,uncertain,https://xeno-canto.org/957406/download,85,//creativecommons.org/licenses/by-nc-sa/4.0/,Tiritiri_Matangi_Island,song,"['Gerygone igata', 'Prosthemadera novaeseelandiae']",44100,no,,https://xeno-canto.org/957406/download,Xeno-Canto
957400,Mohoua,albicilla,Whitehead,uncertain,https://xeno-canto.org/957400/download,63,//creativecommons.org/licenses/by-nc-sa/4.0/,Tiritiri_Matangi_Island,song,"['Gerygone igata', 'Prosthemadera novaeseelandiae']",44100,no,,https://xeno-canto.org/957400/download,Xeno-Canto
956961,Mohoua,albicilla,Whitehead,male,https://xeno-canto.org/956961/download,80,//creativecommons.org/licenses/by-nc-sa/4.0/,Tiritiri_Matangi_Island,song,[],44100,yes,,https://xeno-canto.org/956961/download,Xeno-Canto
956960,Mohoua,albicilla,Whitehead,male,https://xeno-canto.org/956960/download,129,//creativecommons.org/licenses/by-nc-sa/4.0/,Tiritiri_Matangi_Island,song,['Prosthemadera novaeseelandiae'],44100,yes,,https://xeno-canto.org/956960/download,Xeno-Canto
956682,Mohoua,albicilla,Whitehead,uncertain,https://xeno-canto.org/956682/download,55,//creativecommons.org/licenses/by-nc-sa/4.0/,"Tawharanui_Regional_Park_(near__Tāwharanui_Peninsula),_Auckland,_Auckland",song,['Rhipidura fuliginosa'],44100,no,,https://xeno-canto.org/956682/download,Xeno-Canto
956604,Mohoua,albicilla,Whitehead,uncertain,https://xeno-canto.org/956604/download,81,//creativecommons.org/licenses/by-nc-sa/4.0/,"Tawharanui_Regional_Park_(near__Tāwharanui_Peninsula),_Auckland,_Auckland",song,"['Anthornis melanura', 'Gerygone igata']",44100,yes,,https://xeno-canto.org/956604/download,Xeno-Canto
956602,Mohoua,albicilla,Whitehead,uncertain,https://xeno-canto.org/956602/download,89,//creativecommons.org/licenses/by-nc-sa/4.0/,"Tawharanui_Regional_Park_(near__Tāwharanui_Peninsula),_Auckland,_Auckland",song,"['Anthornis melanura', 'Gerygone igata']",44100,no,,https://xeno-canto.org/956602/download,Xeno-Canto
843909,Mohoua,albicilla,Whitehead,uncertain,https://xeno-canto.org/843909/download,53,//creativecommons.org/licenses/by-nc-sa/4.0/,"Tawharanui_Regional_Park,_Auckland","song,_Wing_flight_noise_Tui",['Prosthemadera novaeseelandiae'],44100,yes,,https://xeno-canto.org/843909/download,Xeno-Canto
436728,Mohoua,albicilla,Whitehead,,https://xeno-canto.org/436728/download,51,//creativecommons.org/licenses/by-nc-sa/4.0/,"Sanctuary_Mountain_(near__Pukeatua),_Waipa_District,_Waikato","call,_song",[],44100,yes,,https://xeno-canto.org/436728/download,Xeno-Canto
403363,Mohoua,albicilla,Whitehead,male,https://xeno-canto.org/403363/download,38,//creativecommons.org/licenses/by-nc-sa/4.0/,Tiritiri_Matangi_Island,"call,_song",[],44100,yes,,https://xeno-canto.org/403363/download,Xeno-Canto
348778,Mohoua,albicilla,Whitehead,,https://xeno-canto.org/348778/download,137,//creativecommons.org/licenses/by-nc-sa/4.0/,"Pukeatua,_Waipa_District,_Waikato",song,"['Philesturnus rufusater', 'Prosthemadera novaeseelandiae']",44100,yes,,https://xeno-canto.org/348778/download,Xeno-Canto
152936,Mohoua,albicilla,Whitehead,,https://xeno-canto.org/152936/download,22,//creativecommons.org/licenses/by-nc-nd/3.0/,Tiritiri_Matangi_Island_,song,[],48000,yes,,https://xeno-canto.org/152936/download,Xeno-Canto
62648,Mohoua,albicilla,Whitehead,,https://xeno-canto.org/62648/download,20,//creativecommons.org/licenses/by-nc-nd/2.5/,Mapara_Forest_Reserve,song,[],44100,unknown,,https://xeno-canto.org/62648/download,Xeno-Canto
959528,Mohoua,albicilla,Whitehead,uncertain,https://xeno-canto.org/959528/download,87,//creativecommons.org/licenses/by-nc-sa/4.0/,"Tawhai_Falls_Walk_(near__National_Park),_Ruapehu_District_Council,_Manawatū-Whanganui",song,"['Gerygone igata', 'Rhipidura fuliginosa', 'Prosthemadera novaeseelandiae']",44100,no,,https://xeno-canto.org/959528/download,Xeno-Canto
959015,Mohoua,albicilla,Whitehead,uncertain,https://xeno-canto.org/959015/download,45,//creativecommons.org/licenses/by-nc-sa/4.0/,Tiritiri_Matangi_Island,"call,_song",[],44100,no,,https://xeno-canto.org/959015/download,Xeno-Canto
893949,Mohoua,albicilla,Whitehead,uncertain,https://xeno-canto.org/893949/download,34,//creativecommons.org/licenses/by-nc-sa/4.0/,"Tiritiri_Matangi_Island_Wharf_(near__Whangaparāoa),_Auckland,_Auckland",song,['Anthornis melanura'],44100,yes,,https://xeno-canto.org/893949/download,Xeno-Canto
892545,Mohoua,albicilla,Whitehead,uncertain,https://xeno-canto.org/892545/download,40,//creativecommons.org/licenses/by-nc-sa/4.0/,"Wellington,_Wellington_City_Council,_Wellington","call,_song",['Anthornis melanura'],44100,yes,,https://xeno-canto.org/892545/download,Xeno-Canto
475979,Mohoua,albicilla,Whitehead,,https://xeno-canto.org/475979/download,62,//creativecommons.org/licenses/by-nc-sa/4.0/,Tiritiri_Matangi_Island,"call,_song",[],44100,yes,,https://xeno-canto.org/475979/download,Xeno-Canto
466578,Mohoua,albicilla,Whitehead,,https://xeno-canto.org/466578/download,124,//creativecommons.org/licenses/by-nc-sa/4.0/,"Waipapa_Ecological_Area,_Pureora_Forest,_North_Island","begging_call,_call,_song","['Cyanoramphus auriceps', 'Zosterops lateralis', 'Gerygone igata', 'Petroica macrocephala', 'Prosthemadera novaeseelandiae']",48000,yes,,https://xeno-canto.org/466578/download,Xeno-Canto
344382,Mohoua,albicilla,Whitehead,,https://xeno-canto.org/344382/download,72,//creativecommons.org/licenses/by-nc-sa/4.0/,"Tawharanui_Regional_Park,__Auckland,_Auckland","call,_song","['Anthornis melanura', 'Prosthemadera novaeseelandiae']",44100,no,,https://xeno-canto.org/344382/download,Xeno-Canto
295406,Mohoua,albicilla,Whitehead,,https://xeno-canto.org/295406/download,54,//creativecommons.org/licenses/by-nc-sa/4.0/,"Wellington,_Wellington_City,_Wellington","call,_song","['Anthornis melanura', 'Prosthemadera novaeseelandiae']",48000,yes,,https://xeno-canto.org/295406/download,Xeno-Canto
293308,Mohoua,albicilla,Whitehead,,https://xeno-canto.org/293308/download,94,//creativecommons.org/licenses/by-nc-sa/4.0/,Tiritiri_Matangi_Island_,"call,_song",['Philesturnus rufusater'],44100,no,,https://xeno-canto.org/293308/download,Xeno-Canto
293132,Mohoua,albicilla,Whitehead,,https://xeno-canto.org/293132/download,30,//creativecommons.org/licenses/by-nc-sa/4.0/,"Waipapa_Ecological_Area,_Pureora_Forest,_North_Island","call,_song","['Petroica longipes', 'Gerygone igata']",44100,no,,https://xeno-canto.org/293132/download,Xeno-Canto
293105,Mohoua,albicilla,Whitehead,,https://xeno-canto.org/293105/download,78,//creativecommons.org/licenses/by-nc-sa/4.0/,"Tongariro_National_Park,_Taupo_District,_Waikato","call,_song",['Gerygone igata'],44100,no,,https://xeno-canto.org/293105/download,Xeno-Canto
206333,Mohoua,albicilla,Whitehead,,https://xeno-canto.org/206333/download,43,//creativecommons.org/licenses/by-nc-sa/4.0/,Tiritiri_Matangi_Island_,"call,_song",[],44100,no,,https://xeno-canto.org/206333/download,Xeno-Canto
961721,Petroica,macrocephala,Tomtit,"female, male",https://xeno-canto.org/961721/download,28,//creativecommons.org/licenses/by-nc-sa/4.0/,"Fox_Glacier,_Westland_District,_West_Coast","duet,_song,_Male_is_calling_and_female_is_respond_with_a_higher_pitched_call.",[],44100,no,,https://xeno-canto.org/961721/download,Xeno-Canto
961719,Petroica,macrocephala,Tomtit,male,https://xeno-canto.org/961719/download,53,//creativecommons.org/licenses/by-nc-sa/4.0/,"Fox_Glacier,_Westland_District,_West_Coast",song,[],44100,no,,https://xeno-canto.org/961719/download,Xeno-Canto
961716,Petroica,macrocephala,Tomtit,male,https://xeno-canto.org/961716/download,27,//creativecommons.org/licenses/by-nc-sa/4.0/,"Fox_Glacier,_Westland_District,_West_Coast",song,['Acanthisitta chloris'],44100,no,,https://xeno-canto.org/961716/download,Xeno-Canto
961715,Petroica,macrocephala,Tomtit,male,https://xeno-canto.org/961715/download,45,//creativecommons.org/licenses/by-nc-sa/4.0/,"Fox_Glacier,_Westland_District,_West_Coast",song,['Acanthisitta chloris'],44100,no,,https://xeno-canto.org/961715/download,Xeno-Canto
961714,Petroica,macrocephala,Tomtit,uncertain,https://xeno-canto.org/961714/download,106,//creativecommons.org/licenses/by-nc-sa/4.0/,"Fox_Glacier,_Westland_District,_West_Coast",song,[],44100,no,,https://xeno-canto.org/961714/download,Xeno-Canto
961713,Petroica,macrocephala,Tomtit,uncertain,https://xeno-canto.org/961713/download,35,//creativecommons.org/licenses/by-nc-sa/4.0/,"Fox_Glacier,_Westland_District,_West_Coast",song,[],44100,no,,https://xeno-canto.org/961713/download,Xeno-Canto
961712,Petroica,macrocephala,Tomtit,uncertain,https://xeno-canto.org/961712/download,37,//creativecommons.org/licenses/by-nc-sa/4.0/,"Fox_Glacier,_Westland_District,_West_Coast",song,[],44100,no,,https://xeno-canto.org/961712/download,Xeno-Canto
961711,Petroica,macrocephala,Tomtit,uncertain,https://xeno-canto.org/961711/download,91,//creativecommons.org/licenses/by-nc-sa/4.0/,"Fox_Glacier,_Westland_District,_West_Coast",song,[],44100,yes,,https://xeno-canto.org/961711/download,Xeno-Canto
960629,Petroica,macrocephala,Tomtit,male,https://xeno-canto.org/960629/download,101,//creativecommons.org/licenses/by-nc-sa/4.0/,"Ohakune,_Ruapehu_District_Council,_Manawatū-Whanganui","call,_song","['Acanthisitta chloris', 'Gerygone igata']",44100,yes,,https://xeno-canto.org/960629/download,Xeno-Canto
